COURSE,SECTION (CRN),TITLE (CREDIT HOURS),CAMPUS,COURSE TIME,INSTRUCTOR
DENT 4232,A01 (52655),"General Practice Seminars, Part B (1)",B,"Jan 05 - Apr 24, 13:00-14:50 (T)",Asmaa Haimeur
ORLB 1320,A01 (51789),"Head, Neck and Nervous System, Part 2 (3)",B,"Jan 05 - May 01, 11:00-11:50 (F)",Gilbert Kirouac
ORLB 1330,A01 (51790),Human Growth and Development (3),B,"Jan 05 - May 01, 13:00-15:50 (T)",Rajinder Bhullar
ORLB 1340,A01 (54926),"Oral Tissues, Structure and Function (3)",B,"Jan 05 - May 01, 10:00-11:50 (R)",Devi Atukorallaya
ORLB 2312,A01 (52007),"Structure and Function of Major Organ Systems, Part B (2)",B,"Jan 05 - May 01, 08:00-09:50 (R)",James Gilchrist
ORLB 2330,A01 (52009),Nutrition in Dentistry (2),B,Jan 05 - Apr 10,James Gilchrist
ORLB 2330,A01 (52009),Nutrition in Dentistry (2),B,"Jan 09 - Jan 09, 15:00-16:50 (F)",James Gilchrist
ORLB 7140,A01 (64302),Cell Membrane and Cell Signaling (3),B,"Jan 03 - Apr 30, 09:00-10:50 (M)",Prashen Chelikani
ORLB 7190,A02 (52831),Communication Skills in Dental Research (3),B,"Jan 03 - Apr 30, 10:00-11:50 (R)",James Gilchrist
PDSD 2410,A01 (52011),Pediatric Dentistry- 1 (3),B,"Jan 05 - May 01, 13:00-16:50 (R)",James Ksionzyk
PDSD 2430,A01 (60506),Introduction to Orthodontics (1),B,"Jan 05 - May 01, 14:00-15:50 (W)",Daniela Sens Nunes
PDSD 2430,A01 (60506),Introduction to Orthodontics (1),B,"Jan 05 - May 01, 13:00-13:50 (W)",Daniela Sens Nunes
PDSD 3402,A01 (52337),"Orthodontics 3, Part B (1)",B,Jan 05 - May 01,Fabio De Sa Leitao Pinheiro
PDSD 3412,A01 (52338),"Pediatric Dentistry 2, Part B (1.5)",B,Jan 05 - May 01,James Ksionzyk
PDSD 4402,A01 (52657),"Orthodontics 4, Part B (1)",B,Jan 05 - Apr 24,Daniela Sens Nunes
PDSD 4412,A01 (52656),"Pediatric Dentistry 3, Part B (1)",B,Jan 05 - Apr 24,James Ksionzyk
PDSD 4422,A01 (52658),"Community Dentistry Externship, Part B (2)",B,Jan 05 - Apr 24,Anil Menon
PDSD 7000,A03 (64275),"Neural Basis of Oropharyngeal Function, Part B (1.5)",B,Jan 03 - Jun 26,William Wiltshire
PDSD 7020,A01 (50164),"The Mechanics of Orthodontic Therapy, Part B (3)",B,Jan 03 - Jun 27,Fabio De Sa Leitao Pinheiro
PDSD 7040,A01 (50165),Clinical Craniofacial Growth and Development (Part B) (1.5),B,Jan 03 - Jun 27,Fabio De Sa Leitao Pinheiro
PDSD 7060,A01 (53465),Cephalometric Analysis (Part B) (1.5),B,"Jan 03 - Jun 27, 08:00-09:50 (MTWRF)",William Wiltshire
PDSD 7070,A01 (50166),"Biology of Orthodontics and Facial Orthopedics, Part B (1.5)",B,Jan 03 - Jun 27,William Wiltshire
PDSD 7102,A01 (51795),Hospital Pediatric Dentistry I (Part B) (3),B,Jan 03 - Jun 27,TBA
PDSD 7103,A01 (52339),Hospital Pediatric Dentistry II (Part B) (3),B,Jan 03 - Jun 27,TBA
PDSD 7104,A01 (51796),Management and Restorative Treatment of Pediatric Patients I (Part B) (3),B,Jan 03 - Jun 27,TBA
PDSD 7105,A01 (52340),Management and Restorative Treatment of Pediatric Patients II (Part B) (3),B,Jan 03 - Jun 27,TBA
PDSD 7107,A01 (51797),Special Needs and Emergency Care in Pediatric Patients (Part B) (1.5),B,Jan 03 - Jun 27,TBA
PDSD 7108,A01 (65815),"Growth and Development - Management of the Developing Occlusion, Part B (1.5)",B,Jan 03 - Jun 26,TBA
PDSD 7110,A01 (65052),Pharmacology and Toxicology in Pediatric Dentistry (3),B,Jan 03 - Jun 27,Shirley Treacy
RSTD 1512,A01 (51792),"Operative Dentistry 1, Part B (3)",B,"Jan 05 - May 01, 13:00-16:50 (W)",Patricia Ling
RSTD 1512,A01 (51792),"Operative Dentistry 1, Part B (3)",B,"Jan 05 - May 01, 08:00-11:50 (W)",Patricia Ling
RSTD 1520,A01 (60505),"Dental Anatomy, Part B (1.5)",B,"Jan 05 - May 01, 14:00-16:50 (R)",Noriko Boorberg
RSTD 1520,A01 (60505),"Dental Anatomy, Part B (1.5)",B,"Jan 05 - May 01, 13:00-13:50 (R)",Noriko Boorberg
RSTD 1530,A01 (51793),Occlusion (2),B,"Jan 05 - May 01, 13:00-13:50 (M)",Reynaldo Todescan
RSTD 1530,A01 (51793),Occlusion (2),B,"Jan 05 - May 01, 14:00-16:50 (M)",Reynaldo Todescan
RSTD 1550,A01 (65482),"Introduction to Dentistry, Part B (1)",B,Jan 05 - May 01,Dieter Schonwetter
RSTD 2502,A01 (64054),"Dental Materials-2, Part B (1)",B,"Jan 05 - May 01, 14:00-14:50 (F)",Rodrigo Franca
RSTD 2520,A01 (52013),Endodontolgy-1 (2),B,"Jan 05 - May 01, 08:00-11:50 (W)",TBA
RSTD 2532,A01 (52014),"Fixed Prosthodontics 1, Part B (3)",B,"Jan 05 - May 01, 08:00-11:50 (F)",Cristina Tebechrani Fiuza
RSTD 2540,A01 (52640),Removable Partial Denture Prosthodontics (3),B,"Jan 05 - May 01, 13:00-16:50 (M)",Anthony Nowakowski
RSTD 2552,A01 (52015),"Complete Denture Prosthodontics, Part B (2)",B,"Jan 05 - May 01, 13:00-16:50 (T)",Cristina Tebechrani Fiuza
RSTD 3512,A01 (52330),"Operative Dentistry 3, Part B (2.5)",B,"Jan 05 - May 01, 10:00-10:50 (M)",Vanessa Hunzinger
RSTD 3522,A01 (52335),"Endodontology 2, Part B (1.5)",B,"Jan 05 - May 01, 08:00-08:50 (T)",TBA
RSTD 3532,A01 (52331),"Fixed Prosthodontics 2, Part B (2.5)",B,"Jan 05 - May 01, 11:00-11:50 (T)",Ana Cecilia Teodoro Schettini
RSTD 3542,A01 (52336),"Complete and Removable Partial Denture Prosthodontics, Part B (1.5)",B,"Jan 05 - May 01, 14:00-14:50 (F)",Aaron Kim
RSTD 7100,A01 (65786),Dental Materials (6),B,Jan 03 - Jun 27,Rodrigo Franca
RSTD 7116,A01 (57981),Clinical Practice in Prosthodontics 2 (8),B,"Jan 03 - Jun 27, 09:00-11:50 (MTRF)",Igor Pesun
RSTD 7122,A01 (66060),Advanced Prosthodontic Seminars 4 - Conventional Fixed Prosthodontics (1),B,"Jan 03 - Jun 30, 07:30-08:50 (R)",Igor Pesun
RSTD 7124,A01 (65785),Classic Articulator and Maxillofacial Literature Review (1),B,"Jan 03 - Jun 27, 08:00-11:50 (M)",Igor Pesun
RSTD 7126,A01 (59333),Clinical Practice in Prosthodontics 4 (8),B,Jan 03 - Apr 30,Igor Pesun
RSTD 7128,A01 (65784),Current Prosthodontic Literature Review 4 (1),B,"Jan 03 - Jun 27, 08:00-08:50 (T)",Igor Pesun
RSTD 7136,A01 (60548),Clinical Practice in Prosthodontics 6 (8),B,Jan 03 - Apr 30,Igor Pesun
RSTD 7150,A01 (59366),Orthodontic Materials (Part B) (1.5),B,Jan 03 - Jun 27,TBA
OT 6100,A01 (51140),Human Determinants of Occupational Performance (Part B) (3),B,"Feb 02 - Feb 02, 13:00-15:55 (M)",Daniel Doerksen
OT 6100,A01 (51140),Human Determinants of Occupational Performance (Part B) (3),B,"Mar 09 - Mar 09, 13:00-15:55 (M)",Daniel Doerksen
OT 6100,A01 (51140),Human Determinants of Occupational Performance (Part B) (3),B,"Jan 27 - Jan 27, 13:00-15:55 (T)",Daniel Doerksen
OT 6100,A01 (51140),Human Determinants of Occupational Performance (Part B) (3),B,"Feb 10 - Feb 10, 13:00-15:55 (T)",Daniel Doerksen
OT 6100,A01 (51140),Human Determinants of Occupational Performance (Part B) (3),B,"Mar 31 - Mar 31, 13:00-15:55 (T)",Daniel Doerksen
OT 6100,A01 (51140),Human Determinants of Occupational Performance (Part B) (3),B,"Jan 07 - Jan 07, 13:00-15:55 (W)",Daniel Doerksen
OT 6100,A01 (51140),Human Determinants of Occupational Performance (Part B) (3),B,"Jan 14 - Jan 14, 13:00-15:55 (W)",Daniel Doerksen
OT 6100,A01 (51140),Human Determinants of Occupational Performance (Part B) (3),B,"Jan 21 - Jan 21, 13:00-15:55 (W)",Daniel Doerksen
OT 6100,A01 (51140),Human Determinants of Occupational Performance (Part B) (3),B,"Mar 24 - Mar 24, 09:00-11:55 (T)",Daniel Doerksen
OT 6100,A01 (51140),Human Determinants of Occupational Performance (Part B) (3),B,"Feb 13 - Feb 13, 13:00-15:55 (F)",Daniel Doerksen
OT 6100,A01 (51140),Human Determinants of Occupational Performance (Part B) (3),B,"Mar 17 - Mar 17, 09:00-11:55 (T)",Daniel Doerksen
OT 6100,A01 (51140),Human Determinants of Occupational Performance (Part B) (3),B,"Mar 19 - Mar 19, 13:00-15:55 (R)",Daniel Doerksen
OT 6100,A01 (51140),Human Determinants of Occupational Performance (Part B) (3),B,"Apr 23 - Apr 23, 09:00-09:55 (R)",Daniel Doerksen
OT 6100,A01 (51140),Human Determinants of Occupational Performance (Part B) (3),B,"Feb 27 - Feb 27, 09:00-11:55 (F)",Daniel Doerksen
OT 6100,A01 (51140),Human Determinants of Occupational Performance (Part B) (3),B,"Apr 13 - Apr 13, 13:00-15:55 (M)",Daniel Doerksen
OT 6100,A01 (51140),Human Determinants of Occupational Performance (Part B) (3),B,"Apr 06 - Apr 06, 13:00-15:55 (M)",Daniel Doerksen
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Jan 29 - Jan 29, 15:00-15:55 (R)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Apr 30 - Apr 30, 13:00-15:55 (R)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Mar 11 - Mar 11, 13:00-15:55 (W)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Apr 01 - Apr 01, 10:00-11:55 (W)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Feb 23 - Feb 23, 13:00-15:55 (M)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Apr 15 - Apr 15, 10:30-12:25 (W)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Feb 06 - Feb 06, 10:00-11:55 (F)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Jan 21 - Jan 21, 08:00-09:55 (W)",Leslie Johnson
OT 6142,X07 (62890),Professionalism and Enabling Occupation (0),B,"Jan 22 - Jan 22, 12:30-15:55 (R)",TBA
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Jan 22 - Jan 22, 12:30-15:55 (R)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Apr 09 - Apr 09, 08:00-09:55 (R)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Apr 02 - Apr 02, 08:00-09:55 (R)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Jan 27 - Jan 27, 08:30-11:55 (T)",Leslie Johnson
OT 6142,X07 (62890),Professionalism and Enabling Occupation (0),B,"Jan 30 - Jan 30, 08:00-15:55 (F)",TBA
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Jan 30 - Jan 30, 08:00-15:55 (F)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Jan 14 - Jan 14, 10:00-11:55 (W)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Feb 02 - Feb 02, 08:00-09:55 (M)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Jan 13 - Jan 13, 08:00-09:55 (T)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Feb 10 - Feb 10, 08:00-09:55 (T)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Feb 04 - Feb 04, 10:00-11:55 (W)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Jan 19 - Jan 19, 10:00-11:55 (M)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Jan 05 - Jan 05, 09:00-09:55 ()",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Apr 24 - Apr 24, 09:00-09:55 (F)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Apr 14 - Apr 14, 09:00-09:55 (T)",Leslie Johnson
OT 6142,A01 (59959),Professionalism and Enabling Occupation (Part B) (3.5),B,"Jan 07 - Jan 07, 08:00-09:55 (W)",Leslie Johnson
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Apr 09 - Apr 09, 13:00-14:55 (R)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Feb 04 - Feb 04, 08:00-09:55 (W)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Feb 11 - Feb 11, 10:00-11:55 (W)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Feb 06 - Feb 06, 08:00-09:55 (F)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Mar 16 - Mar 16, 09:00-09:55 (M)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Jan 23 - Jan 23, 09:00-11:55 (F)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Jan 16 - Jan 16, 09:00-11:55 (F)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Feb 03 - Feb 03, 10:00-11:55 (T)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Jan 28 - Jan 28, 10:00-11:55 (W)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Mar 19 - Mar 19, 10:00-10:55 (R)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Feb 25 - Feb 25, 13:00-14:55 (W)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Jan 05 - Jan 05, 13:00-15:55 (M)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Mar 30 - Mar 30, 13:00-14:55 (M)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Jan 19 - Jan 19, 13:00-15:55 (M)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Mar 24 - Mar 24, 13:00-15:55 (T)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Apr 21 - Apr 21, 13:00-15:55 (T)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Jan 13 - Jan 13, 13:00-14:55 (T)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Mar 17 - Mar 17, 13:00-14:55 (T)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Mar 26 - Mar 26, 13:00-15:55 (R)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Apr 24 - Apr 24, 13:00-14:55 (F)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Jan 09 - Jan 09, 13:00-14:55 (F)",Lisa Mendez
OT 6300,A01 (51142),Analysis of Occupation (4),B,"Apr 30 - Apr 30, 10:00-11:55 (R)",Lisa Mendez
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Feb 13 - Feb 13, 08:00-09:55 (F)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Jan 22 - Jan 22, 08:00-09:55 (R)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Apr 01 - Apr 01, 08:00-09:55 (W)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Jan 28 - Jan 28, 08:00-09:55 (W)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Jan 14 - Jan 14, 08:00-09:55 (W)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Jan 06 - Jan 06, 08:00-09:55 (T)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Feb 24 - Feb 24, 08:00-09:55 (T)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Mar 17 - Mar 17, 08:00-08:55 (T)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Jan 20 - Jan 20, 08:00-09:55 (T)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Apr 06 - Apr 06, 08:00-09:55 (M)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Apr 13 - Apr 13, 09:00-11:55 (M)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Apr 07 - Apr 07, 08:00-09:55 (T)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Mar 25 - Mar 25, 09:00-09:55 (W)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Feb 26 - Feb 26, 08:00-09:55 (R)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Feb 09 - Feb 09, 10:00-11:55 (M)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Jan 12 - Jan 12, 10:00-11:55 (M)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Mar 12 - Mar 12, 13:00-15:55 (R)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Feb 05 - Feb 05, 13:00-15:55 (R)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Feb 27 - Feb 27, 13:00-14:55 (F)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Jan 16 - Jan 16, 13:00-14:55 (F)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Jan 08 - Jan 08, 13:00-14:55 (R)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Feb 19 - Feb 19, 13:00-14:55 (R)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Apr 22 - Apr 22, 13:00-15:55 (W)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Apr 08 - Apr 08, 13:00-15:55 (W)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Apr 15 - Apr 15, 13:00-14:55 (W)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Feb 17 - Feb 17, 13:00-14:55 (T)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Jan 29 - Jan 29, 13:00-14:55 (R)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Apr 24 - Apr 24, 10:00-11:55 (F)",Jodene Neufeld
OT 6310,A01 (51143),The Environment and Occupational Performance (4),B,"Feb 11 - Feb 11, 13:00-15:55 (W)",Jodene Neufeld
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Apr 07 - Apr 07, 10:00-11:55 (T)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Feb 17 - Feb 17, 10:00-11:55 (T)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Jan 07 - Jan 07, 10:00-11:55 (W)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Mar 25 - Mar 25, 10:00-11:55 (W)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Apr 29 - Apr 29, 10:00-11:55 (W)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Feb 25 - Feb 25, 10:00-11:55 (W)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Mar 09 - Mar 09, 10:30-11:55 (M)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Mar 20 - Mar 20, 10:00-11:55 (F)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Mar 17 - Mar 17, 15:00-15:55 (T)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Apr 09 - Apr 09, 15:00-15:55 (R)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Feb 23 - Feb 23, 08:00-11:55 (M)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Mar 19 - Mar 19, 09:00-09:55 (R)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Jan 21 - Jan 21, 10:00-11:55 (W)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Apr 22 - Apr 22, 09:00-09:55 (W)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Jan 12 - Jan 12, 08:00-09:55 (M)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Apr 10 - Apr 10, 08:00-09:55 (F)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Jan 26 - Jan 26, 08:00-09:55 (M)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Feb 09 - Feb 09, 08:00-09:55 (M)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Apr 20 - Apr 20, 08:00-11:55 (M)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Jan 19 - Jan 19, 08:00-09:55 (M)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Feb 03 - Feb 03, 08:00-09:55 (T)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Mar 31 - Mar 31, 08:00-09:55 (T)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Mar 23 - Mar 23, 08:00-11:55 (M)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Feb 11 - Feb 11, 08:00-09:55 (W)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Apr 08 - Apr 08, 08:00-11:55 (W)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Jan 29 - Jan 29, 08:00-09:55 (R)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Feb 05 - Feb 05, 08:00-09:55 (R)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Jan 09 - Jan 09, 08:00-09:55 (F)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Mar 12 - Mar 12, 08:00-09:55 (R)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Feb 19 - Feb 19, 08:00-09:55 (R)",Cara Brown
OT 6320,A01 (51144),Health Conditions and Occupational Performance (4),B,"Jan 15 - Jan 15, 08:00-09:55 (R)",Cara Brown
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Jan 26 - Jan 26, 13:00-15:55 (M)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Jan 23 - Jan 23, 13:00-16:55 (F)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Apr 27 - Apr 27, 09:00-11:55 (M)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Mar 13 - Mar 13, 08:00-15:55 (F)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Feb 20 - Feb 20, 08:00-15:55 (F)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Feb 12 - Feb 12, 08:00-16:55 (R)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Jan 08 - Jan 08, 08:00-11:55 (R)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Feb 18 - Feb 18, 08:00-15:55 (W)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Mar 10 - Mar 10, 08:00-15:55 (T)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Mar 20 - Mar 20, 13:00-16:25 (F)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Jan 12 - Jan 12, 13:00-15:55 (M)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Mar 30 - Mar 30, 09:00-11:55 (M)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Feb 09 - Feb 09, 13:00-15:55 (M)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Jan 06 - Jan 06, 13:00-16:25 (T)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Mar 16 - Mar 16, 13:00-15:55 (M)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Feb 06 - Feb 06, 13:00-15:55 (F)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Apr 21 - Apr 21, 09:00-11:55 (T)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Feb 26 - Feb 26, 13:00-16:25 (R)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Apr 01 - Apr 01, 13:00-15:55 (W)",Daniel Doerksen
OT 6330,A01 (51145),Occupational Therapy Practice Skills 2 (4),B,"Feb 04 - Feb 04, 13:00-15:55 (W)",Daniel Doerksen
